,HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK,
34,2102,28th,St,Cape Coral,FL,33909,,2102 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,1882737670,
35,2103,28th,St,Cape Coral,FL,33909,,2103 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,7978252194,
36,2111,28th,St,Cape Coral,FL,33909,,2111 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,1699105626,
37,2115,28th,St,Cape Coral,FL,33909,,2115 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,5150665920,
38,2116,28th,St,Cape Coral,FL,33909,,2116 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,2624189321,
39,2119,28th,St,Cape Coral,FL,33909,,2119 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,9102409994,
40,2120,28th,St,Cape Coral,FL,33909,,2120 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,3355443646,
41,2123,28th,St,Cape Coral,FL,33909,,2123 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,7342897046,
42,2127,28th,St,Cape Coral,FL,33909,,2127 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,2068102156,
43,2131,28th,St,Cape Coral,FL,33909,,2131 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,8854400703,
44,2132,28th,St,Cape Coral,FL,33909,,2132 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,2105567414,
45,2135,28th,St,Cape Coral,FL,33909,,2135 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,9269686014,
46,2136,28th,St,Cape Coral,FL,33909,,2136 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,9888260604,
47,2139,28th,St,Cape Coral,FL,33909,,2139 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,2985432939,
48,2140,28th,St,Cape Coral,FL,33909,,2140 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,9295432283,
49,2143,28th,St,Cape Coral,FL,33909,,2143 NE 28th St,Florida,4582,Street,Residential,Yes,12071,lee                      ,AS01,9053237110,
50,2144,28th,St,Cape Coral,FL,33909,,2144 NE 28th St,Florida,4583,Street,Residential,Yes,12071,lee                      ,AS01,7750442635,
51,2203,28th,St,Cape Coral,FL,33909,,2203 NE 28th St,Florida,3225,Street,Residential,Yes,12071,lee                      ,AS01,5830879954,
52,2204,28th,St,Cape Coral,FL,33909,,2204 NE 28th St,Florida,4534,Street,Residential,Yes,12071,lee                      ,AS01,3156787590,
53,2207,28th,St,Cape Coral,FL,33909,,2207 NE 28th St,Florida,3225,Street,Residential,Yes,12071,lee                      ,AS01,4454637258,
54,2208,28th,St,Cape Coral,FL,33909,,2208 NE 28th St,Florida,4534,Street,Residential,Yes,12071,lee                      ,AS01,7544687268,
55,2211,28th,St,Cape Coral,FL,33909,,2211 NE 28th St,Florida,3225,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",7346386933,
56,2212,28th,St,Cape Coral,FL,33909,,2212 NE 28th St,Florida,4534,Street,Residential,Yes,12071,lee                      ,AS01,7561643261,
57,2224,28th,St,Cape Coral,FL,33909,,2224 NE 28th St,Florida,3216,Street,Residential,Yes,12071,lee                      ,AS01,8912553120,
58,2227,28th,St,Cape Coral,FL,33909,,2227 NE 28th St,Florida,3225,Street,Residential,Yes,12071,lee                      ,AS01,2912080939,
59,2232,28th,St,Cape Coral,FL,33909,,2232 NE 28th St,Florida,3216,Street,Residential,Yes,12071,lee                      ,AS01,3311544651,
60,2305,28th,St,Cape Coral,FL,33909,,2305 NE 28th St,Florida,3217,Street,Residential,Yes,12071,lee                      ,AS01,3227581674,
61,2309,28th,St,Cape Coral,FL,33909,,2309 NE 28th St,Florida,3217,Street,Residential,Yes,12071,lee                      ,AS01,8928366486,
62,2317,28th,St,Cape Coral,FL,33909,,2317 NE 28th St,Florida,3217,Street,Residential,Yes,12071,lee                      ,AS01,7879893522,
0,18,6th,St,Cape Coral,FL,33993,,18 NW 6th St,Florida,2309,Street,Residential,Yes,12071,lee                      ,AS01,1406376458,
1,26,6th,St,Cape Coral,FL,33993,,26 NW 6th St,Florida,2309,Street,Residential,Yes,12071,lee                      ,AS01,2203143717,
2,103,6th,St,Cape Coral,FL,33993,,103 NW 6th St,Florida,2336,Street,Residential,Yes,12071,lee                      ,AS01,1366792627,
3,122,6th,St,Cape Coral,FL,33993,,122 NW 6th St,Florida,2380,Street,Residential,Yes,12071,lee                      ,AS01,5137663223,
4,126,6th,St,Cape Coral,FL,33993,,126 NW 6th St,Florida,2380,Street,Residential,Yes,12071,lee                      ,AS01,6530042042,
5,127,6th,St,Cape Coral,FL,33993,,127 NW 6th St,Florida,2336,Street,Unknown,Yes,,,"AS01,AS17",2364415014,
6,130,6th,St,Cape Coral,FL,33993,,130 NW 6th St,Florida,2380,Street,Residential,Yes,12071,lee                      ,AS01,3090649762,
7,131,6th,St,Cape Coral,FL,33993,,131 NW 6th St,Florida,2336,Street,Residential,Yes,12071,lee                      ,AS01,8316681259,
8,213,6th,St,Cape Coral,FL,33993,,213 NW 6th St,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,2134208030,
9,406,6th,St,Cape Coral,FL,33993,,406 NW 6th St,Florida,2358,Street,Residential,Yes,12071,lee                      ,AS01,4425085638,
10,411,6th,St,Cape Coral,FL,33993,,411 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,1231315390,
11,415,6th,St,Cape Coral,FL,33993,,415 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,3334471411,
12,419,6th,St,Cape Coral,FL,33993,,419 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,1329497402,
13,423,6th,St,Cape Coral,FL,33993,,423 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,2689792299,
14,427,6th,St,Cape Coral,FL,33993,,427 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,9235501405,
15,431,6th,St,Cape Coral,FL,33993,,431 NW 6th St,Florida,2384,Street,Residential,Yes,12071,lee                      ,AS01,1826798988,
16,503,6th,St,Cape Coral,FL,33993,,503 NW 6th St,Florida,2385,Street,Residential,Yes,12071,lee                      ,AS01,4013684797,
17,507,6th,St,Cape Coral,FL,33993,,507 NW 6th St,Florida,2385,Street,Residential,Yes,12071,lee                      ,AS01,3531147976,
18,515,6th,St,Cape Coral,FL,33993,,515 NW 6th St,Florida,2385,Street,Residential,Yes,12071,lee                      ,AS01,3948555017,
19,519,6th,St,Cape Coral,FL,33993,,519 NW 6th St,Florida,2385,Street,Residential,Yes,12071,lee                      ,AS01,4846325793,
20,601,6th,St,Cape Coral,FL,33993,,601 NW 6th St,Florida,2360,Street,Residential,Yes,12071,lee                      ,AS01,2034316133,
21,605,6th,St,Cape Coral,FL,33993,,605 NW 6th St,Florida,2360,Street,Residential,Yes,12071,lee                      ,AS01,6163341674,
22,610,6th,St,Cape Coral,FL,33993,,610 NW 6th St,Florida,2337,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",1547328199,
23,611,6th,St,Cape Coral,FL,33993,,611 NW 6th St,Florida,2360,Street,Residential,Yes,12071,lee                      ,AS01,1463241469,
24,614,6th,St,Cape Coral,FL,33993,,614 NW 6th St,Florida,2337,Street,Residential,Yes,12071,lee                      ,AS01,5887917791,
25,618,6th,St,Cape Coral,FL,33993,,618 NW 6th St,Florida,2337,Street,Residential,Yes,12071,lee                      ,AS01,9072305677,
26,1612,6th,St,Cape Coral,FL,33993,,1612 NW 6th St,Florida,7146,Street,Residential,Yes,12071,lee                      ,AS01,9405585726,
27,1616,6th,St,Cape Coral,FL,33993,,1616 NW 6th St,Florida,7146,Street,Residential,Yes,12071,lee                      ,AS01,3909400847,
28,1620,6th,St,Cape Coral,FL,33993,,1620 NW 6th St,Florida,7146,Street,Residential,Yes,12071,lee                      ,AS01,8509938583,
29,1624,6th,St,Cape Coral,FL,33993,,1624 NW 6th St,Florida,7146,Street,Residential,Yes,12071,lee                      ,AS01,1545724405,
30,1700,6th,St,Cape Coral,FL,33993,,1700 NW 6th St,Florida,6807,Street,Residential,Yes,12071,lee                      ,AS01,9389937636,
31,1701,6th,St,Cape Coral,FL,33993,,1701 NW 6th St,Florida,7148,Street,Residential,Yes,12071,lee                      ,AS01,9721431740,
32,1704,6th,St,Cape Coral,FL,33993,,1704 NW 6th St,Florida,6807,Street,Residential,Yes,12071,lee                      ,AS01,8812076830,
33,1705,6th,St,Cape Coral,FL,33993,,1705 NW 6th St,Florida,7148,Street,Residential,Yes,12071,lee                      ,AS01,1736146747,
34,1709,6th,St,Cape Coral,FL,33993,,1709 NW 6th St,Florida,7148,Street,Residential,Yes,12071,lee                      ,AS01,2469292662,
35,1712,6th,St,Cape Coral,FL,33993,,1712 NW 6th St,Florida,6807,Street,Residential,Yes,12071,lee                      ,AS01,2266060398,
36,1713,6th,St,Cape Coral,FL,33993,,1713 NW 6th St,Florida,7148,Street,Residential,Yes,12071,lee                      ,AS01,3060116539,
37,1720,6th,St,Cape Coral,FL,33993,,1720 NW 6th St,Florida,6807,Street,Residential,Yes,12071,lee                      ,AS01,9967620696,
38,1728,6th,St,Cape Coral,FL,33993,,1728 NW 6th St,Florida,6807,Street,Residential,Yes,12071,lee                      ,AS01,8814625204,
39,2000,6th,St,Cape Coral,FL,33993,,2000 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",6391742749,
40,2016,6th,St,Cape Coral,FL,33993,,2016 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,6567227973,
41,2023,6th,St,Cape Coral,FL,33993,,2023 NW 6th St,Florida,7540,Street,Residential,Yes,12071,lee                      ,AS01,6344322561,
42,2024,6th,St,Cape Coral,FL,33993,,2024 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,6315500103,
43,2028,6th,St,Cape Coral,FL,33993,,2028 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,3255450918,
44,2032,6th,St,Cape Coral,FL,33993,,2032 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,9209051032,
45,2040,6th,St,Cape Coral,FL,33993,,2040 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,3554405223,
46,2044,6th,St,Cape Coral,FL,33993,,2044 NW 6th St,Florida,7527,Street,Residential,Yes,12071,lee                      ,AS01,3027106788,
47,2053,6th,St,Cape Coral,FL,33993,,2053 NW 6th St,Florida,7540,Street,Residential,Yes,12071,lee                      ,AS01,1770100101,
48,2061,6th,St,Cape Coral,FL,33993,,2061 NW 6th St,Florida,7540,Street,Residential,Yes,12071,lee                      ,AS01,1556269962,
49,2101,6th,St,Cape Coral,FL,33993,,2101 NW 6th St,Florida,7546,Street,Residential,Yes,12071,lee                      ,AS01,1094524141,
50,2102,6th,St,Cape Coral,FL,33993,,2102 NW 6th St,Florida,7541,Street,Residential,Yes,12071,lee                      ,AS01,2365559148,
51,2113,6th,St,Cape Coral,FL,33993,,2113 NW 6th St,Florida,7546,Street,Residential,Yes,12071,lee                      ,AS01,2051543896,
52,2200,6th,St,Cape Coral,FL,33993,,2200 NW 6th St,Florida,7599,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",7340992086,
53,2201,6th,St,Cape Coral,FL,33993,,2201 NW 6th St,Florida,4300,Street,Unknown,Yes,12071,lee                      ,"AS01,AS17",3023674904,
54,2205,6th,St,Cape Coral,FL,33993,,2205 NW 6th St,Florida,4300,Street,Residential,Yes,12071,lee                      ,AS01,8713960639,
55,2224,6th,St,Cape Coral,FL,33993,,2224 NW 6th St,Florida,7599,Street,Residential,Yes,12071,lee                      ,AS01,3299371704,
56,2232,6th,St,Cape Coral,FL,33993,,2232 NW 6th St,Florida,7599,Street,Residential,Yes,12071,lee                      ,AS01,7788532456,
57,2236,6th,St,Cape Coral,FL,33993,,2236 NW 6th St,Florida,7599,Street,Residential,Yes,12071,lee                      ,AS01,6439156678,
58,2248,6th,St,Cape Coral,FL,33993,,2248 NW 6th St,Florida,7599,Street,Residential,Yes,12071,lee                      ,AS01,9361732969,
59,2304,6th,St,Cape Coral,FL,33993,,2304 NW 6th St,Florida,7545,Street,Residential,Yes,12071,lee                      ,AS01,2425167051,
60,2305,6th,St,Cape Coral,FL,33993,,2305 NW 6th St,Florida,7526,Street,Residential,Yes,12071,lee                      ,AS01,3774062978,
61,2312,6th,St,Cape Coral,FL,33993,,2312 NW 6th St,Florida,7545,Street,Residential,Yes,12071,lee                      ,AS01,1764448343,
62,2317,6th,St,Cape Coral,FL,33993,,2317 NW 6th St,Florida,7526,Street,Residential,Yes,12071,lee                      ,AS01,5397521887,
63,2415,6th,St,Cape Coral,FL,33993,,2415 NW 6th St,Florida,4312,Street,Residential,Yes,12071,lee                      ,AS01,5980508670,
64,2707,6th,St,Cape Coral,FL,33993,,2707 NW 6th St,Florida,6419,Street,Residential,Yes,12071,lee                      ,AS01,6321336896,
65,2710,6th,St,Cape Coral,FL,33993,,2710 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,1234635092,
66,2714,6th,St,Cape Coral,FL,33993,,2714 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,2834182971,
67,2718,6th,St,Cape Coral,FL,33993,,2718 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,6572777937,
68,2722,6th,St,Cape Coral,FL,33993,,2722 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,6597548452,
69,2726,6th,St,Cape Coral,FL,33993,,2726 NW 6th St,Florida,7068,Street,Unknown,Yes,12071,lee                      ,"AS01,AS17",3997233933,
70,2730,6th,St,Cape Coral,FL,33993,,2730 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,2287818170,
71,2734,6th,St,Cape Coral,FL,33993,,2734 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,2901255885,
72,2738,6th,St,Cape Coral,FL,33993,,2738 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,5481285578,
73,2750,6th,St,Cape Coral,FL,33993,,2750 NW 6th St,Florida,7068,Street,Residential,Yes,12071,lee                      ,AS01,8629106262,
74,2803,6th,St,Cape Coral,FL,33993,,2803 NW 6th St,Florida,7069,Street,Residential,Yes,12071,lee                      ,AS01,3267063269,
75,2807,6th,St,Cape Coral,FL,33993,,2807 NW 6th St,Florida,7069,Street,Residential,Yes,12071,lee                      ,AS01,1330176966,
76,2808,6th,St,Cape Coral,FL,33993,,2808 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,4404279987,
77,2816,6th,St,Cape Coral,FL,33993,,2816 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,7552556167,
78,2824,6th,St,Cape Coral,FL,33993,,2824 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,5305667790,
79,2835,6th,St,Cape Coral,FL,33993,,2835 NW 6th St,Florida,7069,Street,Residential,Yes,12071,lee                      ,AS01,7017119404,
80,2844,6th,St,Cape Coral,FL,33993,,2844 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,8230713091,
81,2848,6th,St,Cape Coral,FL,33993,,2848 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,9913344447,
82,2852,6th,St,Cape Coral,FL,33993,,2852 NW 6th St,Florida,6414,Street,Residential,Yes,12071,lee                      ,AS01,4311402407,
83,3009,6th,St,Cape Coral,FL,33993,,3009 NW 6th St,Florida,7057,Street,Residential,Yes,12071,lee                      ,AS01,2874788233,
84,3313,6th,St,Cape Coral,FL,33993,,3313 NW 6th St,Florida,7055,Street,Residential,Yes,12071,lee                      ,AS01,8018288283,
85,3320,6th,St,Cape Coral,FL,33993,,3320 NW 6th St,Florida,7067,Street,Residential,Yes,12071,lee                      ,AS01,9162710418,
86,3401,6th,St,Cape Coral,FL,33993,,3401 NW 6th St,Florida,7060,Street,Residential,Yes,12071,lee                      ,AS01,2303919666,
87,3412,6th,St,Cape Coral,FL,33993,,3412 NW 6th St,Florida,7063,Street,Residential,Yes,12071,lee                      ,AS01,3605251056,
88,3416,6th,St,Cape Coral,FL,33993,,3416 NW 6th St,Florida,7063,Street,Residential,Yes,12071,lee                      ,AS01,9243396341,
89,3420,6th,St,Cape Coral,FL,33993,,3420 NW 6th St,Florida,7063,Street,Residential,Yes,12071,lee                      ,AS01,6223648094,
90,3424,6th,St,Cape Coral,FL,33993,,3424 NW 6th St,Florida,7063,Street,Unknown,Yes,,,AS01,8418683993,
91,3507,6th,St,Cape Coral,FL,33993,,3507 NW 6th St,Florida,7065,Street,Residential,Yes,12071,lee                      ,AS01,1727141000,
0,101,56th,Ter,Cape Coral,FL,33914,,101 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,5432330504,
1,107,56th,Ter,Cape Coral,FL,33914,,107 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,7883062395,
2,111,56th,Ter,Cape Coral,FL,33914,,111 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,3901954409,
3,114,56th,Ter,Cape Coral,FL,33914,,114 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,6655394967,
4,115,56th,Ter,Cape Coral,FL,33914,,115 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,1823267476,
5,119,56th,Ter,Cape Coral,FL,33914,,119 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,7858755836,
6,120,56th,Ter,Cape Coral,FL,33914,,120 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,6684935002,
7,123,56th,Ter,Cape Coral,FL,33914,,123 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,3283684721,
8,124,56th,Ter,Cape Coral,FL,33914,,124 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,5447228137,
9,127,56th,Ter,Cape Coral,FL,33914,,127 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,7240084210,
10,128,56th,Ter,Cape Coral,FL,33914,,128 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,2810040012,
11,131,56th,Ter,Cape Coral,FL,33914,,131 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,8417429543,
12,132,56th,Ter,Cape Coral,FL,33914,,132 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,1209865636,
13,135,56th,Ter,Cape Coral,FL,33914,,135 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,2924443809,
14,136,56th,Ter,Cape Coral,FL,33914,,136 SW 56th Ter,Florida,7134,Street,Residential,Yes,12071,lee                      ,AS01,8125482637,
